07:46.1,1.42163E+12,AAA, ax,7.3121443, ay,1.0023156, az,-5.9411454
07:46.1,1.42163E+12,AAA, ax,7.2923856, ay,0.9571097, az,-5.999075
07:46.1,1.42163E+12,AAA, ax,7.344028, ay,1.1139835, az,-6.0129957
07:46.1,1.42163E+12,AAA, ax,7.4797955, ay,1.1183244, az,-6.0209293
07:46.2,1.42163E+12,AAA, ax,7.3386393, ay,1.047821, az,-6.0290127
07:46.2,1.42163E+12,AAA, ax,7.232809, ay,1.0846444, az,-6.004913
07:46.2,1.42163E+12,AAA, ax,7.1394033, ay,1.0726694, az,-5.989495
07:46.2,1.42163E+12,AAA, ax,7.2025723, ay,0.9147478, az,-6.0505676
07:46.2,1.42163E+12,AAA, ax,7.2822065, ay,0.9092093, az,-6.0022182
07:46.3,1.42163E+12,AAA, ax,7.166198, ay,0.8376581, az,-6.1372375
07:46.3,1.42163E+12,AAA, ax,7.1947885, ay,0.7966434, az,-6.0957737
07:46.3,1.42163E+12,AAA, ax,7.140601, ay,0.76535845, az,-6.1016116
07:46.3,1.42163E+12,AAA, ax,7.2090087, ay,0.9638457, az,-6.046526
07:46.3,1.42163E+12,AAA, ax,7.4311466, ay,0.90950865, az,-6.06389
07:46.4,1.42163E+12,AAA, ax,7.2335577, ay,0.9689351, az,-6.1164308
07:46.4,1.42163E+12,AAA, ax,7.1913457, ay,0.9761202, az,-6.090984
07:46.4,1.42163E+12,AAA, ax,7.298672, ay,0.95755875, az,-6.0305095
07:46.4,1.42163E+12,AAA, ax,7.22278, ay,0.95890594, az,-5.9568624
07:46.4,1.42163E+12,AAA, ax,7.214098, ay,1.0801538, az,-5.81855
07:46.5,1.42163E+12,AAA, ax,7.3369927, ay,0.9942325, az,-5.899382
07:46.5,1.42163E+12,AAA, ax,7.3034625, ay,0.9451346, az,-6.014792
07:46.5,1.42163E+12,AAA, ax,7.1347632, ay,0.96010345, az,-6.1120896
07:46.5,1.42163E+12,AAA, ax,7.1891003, ay,0.9223819, az,-6.2472587
07:46.6,1.42163E+12,AAA, ax,7.1593122, ay,0.96145064, az,-5.997578
07:46.6,1.42163E+12,AAA, ax,7.1028795, ay,0.93106383, az,-6.0092535
07:46.6,1.42163E+12,AAA, ax,7.274872, ay,0.929567, az,-5.9489293
07:46.6,1.42163E+12,AAA, ax,7.140751, ay,0.83511335, az,-6.0111995
07:46.6,1.42163E+12,AAA, ax,7.26125, ay,0.8240364, az,-6.061046
07:46.6,1.42163E+12,AAA, ax,7.1914954, ay,0.771346, az,-6.1282563
07:46.7,1.42163E+12,AAA, ax,7.201075, ay,0.8425978, az,-6.115832
07:46.7,1.42163E+12,AAA, ax,7.302115, ay,0.90187454, az,-6.010751
07:46.7,1.42163E+12,AAA, ax,7.321275, ay,1.0042616, az,-6.0447297
07:46.7,1.42163E+12,AAA, ax,7.2045183, ay,1.0383906, az,-6.014493
07:46.7,1.42163E+12,AAA, ax,7.3130426, ay,0.93660235, az,-6.086493
07:46.8,1.42163E+12,AAA, ax,7.080127, ay,1.0336006, az,-6.059998
07:46.8,1.42163E+12,AAA, ax,7.2250257, ay,1.1003618, az,-5.994734
07:46.8,1.42163E+12,AAA, ax,7.2043686, ay,0.89798266, az,-5.997578
07:46.8,1.42163E+12,AAA, ax,7.3072047, ay,0.98824495, az,-6.041886
07:46.8,1.42163E+12,AAA, ax,7.2590046, ay,1.058898, az,-5.8895025
07:46.9,1.42163E+12,AAA, ax,7.2678366, ay,0.9238788, az,-6.086493
07:46.9,1.42163E+12,AAA, ax,7.24688, ay,0.9383986, az,-6.0873914
07:46.9,1.42163E+12,AAA, ax,7.257508, ay,0.9273216, az,-6.0593996
07:46.9,1.42163E+12,AAA, ax,7.2408924, ay,0.95875627, az,-5.990692
07:46.9,1.42163E+12,AAA, ax,7.2685847, ay,0.95351714, az,-5.987549
07:47.0,1.42163E+12,AAA, ax,7.289691, ay,0.92552537, az,-6.074069
07:47.0,1.42163E+12,AAA, ax,7.238348, ay,0.9042696, az,-6.054759
07:47.0,1.42163E+12,AAA, ax,7.14584, ay,1.0202783, az,-6.0097027
07:47.0,1.42163E+12,AAA, ax,7.191944, ay,1.0386901, az,-5.983657
07:47.0,1.42163E+12,AAA, ax,7.2181396, ay,1.04348, az,-5.9734783
07:47.1,1.42163E+12,AAA, ax,7.1676946, ay,0.9162447, az,-6.09278
07:47.1,1.42163E+12,AAA, ax,7.303313, ay,0.9925859, az,-6.064489
07:47.1,1.42163E+12,AAA, ax,7.223678, ay,1.0053095, az,-6.1108923
07:47.1,1.42163E+12,AAA, ax,7.3369927, ay,1.1328442, az,-6.156398
07:47.1,1.42163E+12,AAA, ax,7.2652917, ay,1.0141411, az,-6.123915
07:47.2,1.42163E+12,AAA, ax,7.1769753, ay,0.8702902, az,-6.1189756
07:47.2,1.42163E+12,AAA, ax,7.183562, ay,0.87672687, az,-6.0577526
07:47.2,1.42163E+12,AAA, ax,7.2323604, ay,0.87672687, az,-6.0588007
07:47.2,1.42163E+12,AAA, ax,7.2486763, ay,0.91863966, az,-5.9191413
07:47.2,1.42163E+12,AAA, ax,7.2750216, ay,0.93001604, az,-6.0058107
07:47.3,1.42163E+12,AAA, ax,7.2557116, ay,1.0538086, az,-5.9794655
07:47.3,1.42163E+12,AAA, ax,7.305558, ay,1.0876383, az,-5.9492283
07:47.3,1.42163E+12,AAA, ax,7.263196, ay,0.83152086, az,-5.940846
07:47.3,1.42163E+12,AAA, ax,7.228019, ay,1.0412347, az,-5.9676404
07:47.3,1.42163E+12,AAA, ax,7.1825137, ay,0.89648575, az,-6.0692787
07:47.4,1.42163E+12,AAA, ax,7.4193215, ay,1.0448272, az,-6.040389
07:47.4,1.42163E+12,AAA, ax,7.292086, ay,1.0105486, az,-6.0077567
07:47.4,1.42163E+12,AAA, ax,7.193142, ay,1.0401869, az,-5.9002805
07:47.4,1.42163E+12,AAA, ax,7.378157, ay,0.9608519, az,-6.017187
07:47.4,1.42163E+12,AAA, ax,7.2619987, ay,0.9219328, az,-6.0444307
07:47.5,1.42163E+12,AAA, ax,7.274273, ay,0.909359, az,-6.173911
07:47.5,1.42163E+12,AAA, ax,7.247329, ay,0.9190887, az,-5.936355
07:47.6,1.42163E+12,AAA, ax,7.278764, ay,0.9812096, az,-6.0342517
07:47.6,1.42163E+12,AAA, ax,7.204668, ay,0.99872315, az,-6.100863
07:47.6,1.42163E+12,AAA, ax,7.167994, ay,1.0599458, az,-6.0544596
07:47.6,1.42163E+12,AAA, ax,7.1995783, ay,1.171464, az,-6.0463767
07:47.6,1.42163E+12,AAA, ax,7.166198, ay,1.1294014, az,-6.0323057
07:47.6,1.42163E+12,AAA, ax,7.209907, ay,1.1079959, az,-6.051915
07:47.6,1.42163E+12,AAA, ax,7.192094, ay,1.061293, az,-6.0414367
07:47.6,1.42163E+12,AAA, ax,7.248826, ay,0.9494755, az,-6.050418
07:47.7,1.42163E+12,AAA, ax,7.2296658, ay,1.1434722, az,-5.9150996
07:47.7,1.42163E+12,AAA, ax,7.156019, ay,1.0166858, az,-6.019133
07:47.7,1.42163E+12,AAA, ax,7.3345976, ay,0.8424481, az,-5.995183
07:47.7,1.42163E+12,AAA, ax,7.270082, ay,0.9472302, az,-6.024522
07:47.7,1.42163E+12,AAA, ax,7.3597455, ay,0.95246935, az,-5.995183
07:47.8,1.42163E+12,AAA, ax,7.3663316, ay,0.9339079, az,-6.1083474
07:47.8,1.42163E+12,AAA, ax,7.211404, ay,0.857417, az,-5.981711
07:47.8,1.42163E+12,AAA, ax,7.347321, ay,1.0864407, az,-6.0692787
07:47.8,1.42163E+12,AAA, ax,7.2136493, ay,1.0496173, az,-5.9656944
07:47.9,1.42163E+12,AAA, ax,7.17967, ay,0.9714798, az,-6.0342517
07:47.9,1.42163E+12,AAA, ax,7.4473133, ay,0.94827807, az,-6.045778
07:47.9,1.42163E+12,AAA, ax,7.2362523, ay,0.9738748, az,-6.062543
07:47.9,1.42163E+12,AAA, ax,7.262747, ay,1.0548564, az,-6.015391
07:47.9,1.42163E+12,AAA, ax,7.180269, ay,0.9315129, az,-6.0357485
07:47.9,1.42163E+12,AAA, ax,7.1403017, ay,1.0250684, az,-5.9282722
07:48.0,1.42163E+12,AAA, ax,7.232809, ay,0.9431886, az,-5.877827
07:48.0,1.42163E+12,AAA, ax,7.1558695, ay,0.9846524, az,-5.974975
07:48.0,1.42163E+12,AAA, ax,7.2611003, ay,1.0051597, az,-6.0330544
07:48.0,1.42163E+12,AAA, ax,7.190747, ay,0.7643106, az,-6.0637403
07:48.0,1.42163E+12,AAA, ax,7.2438865, ay,0.92058563, az,-6.022127
07:48.1,1.42163E+12,AAA, ax,7.2765183, ay,0.8270302, az,-5.969736
07:48.1,1.42163E+12,AAA, ax,7.3850427, ay,0.8830138, az,-5.97258
07:48.1,1.42163E+12,AAA, ax,7.320826, ay,0.96519285, az,-5.9923387
07:48.1,1.42163E+12,AAA, ax,7.2465806, ay,1.0397378, az,-6.0544596
07:48.1,1.42163E+12,AAA, ax,7.3052588, ay,1.001717, az,-6.0391912
07:48.2,1.42163E+12,AAA, ax,7.286997, ay,0.88031936, az,-6.0129957
07:48.2,1.42163E+12,AAA, ax,7.218439, ay,1.0925779, az,-5.841752
07:48.2,1.42163E+12,AAA, ax,7.303313, ay,0.9304651, az,-6.0752664
07:48.2,1.42163E+12,AAA, ax,7.310797, ay,0.91893905, az,-6.0785594
07:48.2,1.42163E+12,AAA, ax,7.2798114, ay,0.9891431, az,-6.060148
07:48.3,1.42163E+12,AAA, ax,7.099886, ay,0.93660235, az,-6.14083
07:48.3,1.42163E+12,AAA, ax,7.1606593, ay,0.8500822, az,-6.175109
07:48.3,1.42163E+12,AAA, ax,7.123387, ay,0.88825285, az,-6.016289
07:48.3,1.42163E+12,AAA, ax,7.25661, ay,0.9020242, az,-6.141878
07:48.3,1.42163E+12,AAA, ax,7.247778, ay,0.9662407, az,-6.0641894
07:48.4,1.42163E+12,AAA, ax,7.1658983, ay,1.0172845, az,-5.9526715
07:48.4,1.42163E+12,AAA, ax,7.2745724, ay,1.0785072, az,-5.9285717
07:48.4,1.42163E+12,AAA, ax,7.4323444, ay,0.9858499, az,-6.141878
07:48.4,1.42163E+12,AAA, ax,7.246431, ay,0.9716295, az,-6.001769
07:48.4,1.42163E+12,AAA, ax,7.2232294, ay,0.9665401, az,-5.9579105
07:48.5,1.42163E+12,AAA, ax,7.3462734, ay,1.008902, az,-5.972131
07:48.5,1.42163E+12,AAA, ax,7.2590046, ay,1.049767, az,-5.9870996
07:48.5,1.42163E+12,AAA, ax,7.3143897, ay,1.0621911, az,-6.014792
07:48.6,1.42163E+12,AAA, ax,7.2518196, ay,0.9222322, az,-6.006859
07:48.6,1.42163E+12,AAA, ax,7.386839, ay,1.015638, az,-5.984705
07:48.6,1.42163E+12,AAA, ax,7.241042, ay,0.8643027, az,-6.0135946
07:48.6,1.42163E+12,AAA, ax,7.162755, ay,0.87088895, az,-6.1334953
07:48.6,1.42163E+12,AAA, ax,7.2263727, ay,0.9253757, az,-6.0796075
07:48.6,1.42163E+12,AAA, ax,7.2480774, ay,0.97432387, az,-6.079907
07:48.6,1.42163E+12,AAA, ax,7.221732, ay,0.89004916, az,-6.1037073
07:48.7,1.42163E+12,AAA, ax,7.1504803, ay,0.90531737, az,-5.949827
07:48.7,1.42163E+12,AAA, ax,7.244934, ay,1.058898, az,-6.002368
07:48.7,1.42163E+12,AAA, ax,7.222331, ay,0.98255676, az,-6.0135946
07:48.7,1.42163E+12,AAA, ax,7.247778, ay,1.129102, az,-6.0272164
07:48.7,1.42163E+12,AAA, ax,7.292086, ay,1.1445199, az,-6.0535617
07:48.8,1.42163E+12,AAA, ax,7.255412, ay,0.95441526, az,-6.211932
07:48.8,1.42163E+12,AAA, ax,7.3130426, ay,0.9681866, az,-5.955216
07:48.8,1.42163E+12,AAA, ax,7.2582564, ay,0.86160827, az,-6.055208
07:48.9,1.42163E+12,AAA, ax,7.26634, ay,1.104104, az,-6.037844
07:48.9,1.42163E+12,AAA, ax,7.263196, ay,1.0002201, az,-6.068381
07:48.9,1.42163E+12,AAA, ax,7.3004684, ay,0.91863966, az,-6.035898
07:48.9,1.42163E+12,AAA, ax,7.3735166, ay,0.92941725, az,-6.0409875
07:48.9,1.42163E+12,AAA, ax,7.263196, ay,0.90411985, az,-6.1489134
07:48.9,1.42163E+12,AAA, ax,7.2985225, ay,0.87118834, az,-6.0525136
07:48.9,1.42163E+12,AAA, ax,7.2658906, ay,0.8376581, az,-5.871091
07:49.0,1.42163E+12,AAA, ax,7.276219, ay,0.94827807, az,-5.925877
07:49.0,1.42163E+12,AAA, ax,7.402856, ay,1.0895842, az,-6.014493
07:49.0,1.42163E+12,AAA, ax,7.3371425, ay,0.97372514, az,-6.0131454
07:49.0,1.42163E+12,AAA, ax,7.185807, ay,0.9339079, az,-6.023474
07:49.0,1.42163E+12,AAA, ax,7.2702312, ay,1.108894, az,-6.1101437
07:49.1,1.42163E+12,AAA, ax,7.0724926, ay,1.040636, az,-6.0893373
07:49.1,1.42163E+12,AAA, ax,7.137607, ay,1.093027, az,-5.977071
07:49.1,1.42163E+12,AAA, ax,7.1013827, ay,0.89543796, az,-6.124514
07:49.1,1.42163E+12,AAA, ax,7.1681437, ay,0.9403446, az,-6.0281143
07:49.2,1.42163E+12,AAA, ax,7.3034625, ay,1.1163784, az,-5.9800644
07:49.2,1.42163E+12,AAA, ax,7.2274203, ay,1.0204281, az,-6.035449
07:49.2,1.42163E+12,AAA, ax,7.313791, ay,0.9608519, az,-6.0390415
07:49.2,1.42163E+12,AAA, ax,7.2289176, ay,0.8680449, az,-6.037994
07:49.2,1.42163E+12,AAA, ax,7.3365436, ay,0.9187894, az,-5.81391
07:49.2,1.42163E+12,AAA, ax,7.1494327, ay,1.10126, az,-6.0800567
07:49.3,1.42163E+12,AAA, ax,7.274722, ay,1.0106982, az,-6.0832
07:49.3,1.42163E+12,AAA, ax,7.235953, ay,0.9548643, az,-6.085894
07:49.3,1.42163E+12,AAA, ax,7.2889423, ay,0.8955876, az,-6.0251207
07:49.3,1.42163E+12,AAA, ax,7.3413334, ay,1.0523117, az,-5.946684
07:49.3,1.42163E+12,AAA, ax,7.3332505, ay,0.9045689, az,-5.9359064
07:49.4,1.42163E+12,AAA, ax,7.3422318, ay,0.975222, az,-5.973927
07:49.4,1.42163E+12,AAA, ax,7.406598, ay,0.93286014, az,-5.868247
07:49.4,1.42163E+12,AAA, ax,7.3250175, ay,0.8981323, az,-6.016289
07:49.4,1.42163E+12,AAA, ax,7.1852083, ay,0.9979747, az,-6.0330544
07:49.4,1.42163E+12,AAA, ax,7.180269, ay,0.9533675, az,-6.0526633
07:49.5,1.42163E+12,AAA, ax,7.151229, ay,1.0826985, az,-5.771548
07:49.5,1.42163E+12,AAA, ax,7.194489, ay,1.0404863, az,-6.136489
07:49.5,1.42163E+12,AAA, ax,7.1691914, ay,1.38013, az,-5.8634567
07:49.5,1.42163E+12,AAA, ax,7.4485106, ay,0.7203021, az,-6.0834994
07:49.5,1.42163E+12,AAA, ax,7.2525682, ay,0.8020322, az,-6.452781
07:49.6,1.42163E+12,AAA, ax,6.7249155, ay,1.5149995, az,-5.505102
07:49.6,1.42163E+12,AAA, ax,7.1587133, ay,0.7583231, az,-5.552254
07:49.6,1.42163E+12,AAA, ax,7.9882884, ay,0.63617706, az,-7.164701
07:49.6,1.42163E+12,AAA, ax,7.563472, ay,0.7526349, az,-6.6844997
07:49.6,1.42163E+12,AAA, ax,6.841074, ay,0.9557625, az,-5.8564215
07:49.7,1.42163E+12,AAA, ax,6.7767076, ay,1.1389815, az,-5.4985156
07:49.7,1.42163E+12,AAA, ax,7.1450915, ay,1.1066487, az,-6.09742
07:49.7,1.42163E+12,AAA, ax,7.3437285, ay,0.9574091, az,-6.058651
07:49.7,1.42163E+12,AAA, ax,7.185358, ay,0.8577164, az,-5.874833
07:49.7,1.42163E+12,AAA, ax,7.320677, ay,0.83062273, az,-6.0713744
07:49.8,1.42163E+12,AAA, ax,7.41992, ay,0.877625, az,-6.0712247
07:49.8,1.42163E+12,AAA, ax,7.303163, ay,0.8262817, az,-6.0342517
07:49.8,1.42163E+12,AAA, ax,7.2479277, ay,0.95621157, az,-5.8742347
07:49.8,1.42163E+12,AAA, ax,7.167545, ay,1.0015672, az,-6.00626
07:49.8,1.42163E+12,AAA, ax,7.272327, ay,1.0374925, az,-6.0665846
07:49.9,1.42163E+12,AAA, ax,7.2149963, ay,1.0686278, az,-6.0987678
07:49.9,1.42163E+12,AAA, ax,7.233408, ay,0.79799056, az,-6.09278
07:49.9,1.42163E+12,AAA, ax,7.2296658, ay,0.93106383, az,-6.033653
07:49.9,1.42163E+12,AAA, ax,7.0522847, ay,0.88989943, az,-6.022576
07:49.9,1.42163E+12,AAA, ax,7.1331167, ay,0.9327104, az,-6.1448717
07:50.0,1.42163E+12,AAA, ax,7.155121, ay,0.8123607, az,-6.118227
07:50.0,1.42163E+12,AAA, ax,7.163204, ay,0.79065585, az,-6.0829005
07:50.0,1.42163E+12,AAA, ax,7.252119, ay,0.889151, az,-6.171217
07:50.0,1.42163E+12,AAA, ax,7.2296658, ay,0.93989545, az,-6.11673
07:50.0,1.42163E+12,AAA, ax,7.289092, ay,0.85367477, az,-6.0053616
07:50.1,1.42163E+12,AAA, ax,7.220535, ay,0.89498883, az,-6.010002
07:50.1,1.42163E+12,AAA, ax,7.2711296, ay,0.9262738, az,-6.013894
07:50.1,1.42163E+12,AAA, ax,7.168593, ay,1.0030642, az,-6.0843973
07:50.2,1.42163E+12,AAA, ax,7.2181396, ay,0.9156459, az,-6.026917
07:50.2,1.42163E+12,AAA, ax,7.2569094, ay,1.0008187, az,-6.081254
07:50.2,1.42163E+12,AAA, ax,7.0647087, ay,0.8876541, az,-6.072123
07:50.2,1.42163E+12,AAA, ax,7.2265224, ay,0.93630296, az,-6.1002645
07:50.2,1.42163E+12,AAA, ax,7.2395453, ay,0.87433183, az,-6.0784097
07:50.2,1.42163E+12,AAA, ax,7.1811666, ay,0.96683943, az,-6.0823016
07:50.2,1.42163E+12,AAA, ax,7.161408, ay,0.9665401, az,-5.9897943
07:50.3,1.42163E+12,AAA, ax,7.169491, ay,0.91774154, az,-5.996081
07:50.3,1.42163E+12,AAA, ax,7.0867133, ay,0.8821156, az,-6.079308
07:50.3,1.42163E+12,AAA, ax,7.2143974, ay,0.8557704, az,-6.0887384
07:50.3,1.42163E+12,AAA, ax,7.1807175, ay,0.9216335, az,-6.024971
07:50.3,1.42163E+12,AAA, ax,7.217541, ay,1.1323951, az,-6.065088
07:50.4,1.42163E+12,AAA, ax,7.219487, ay,1.0702744, az,-6.0637403
07:50.4,1.42163E+12,AAA, ax,7.2419405, ay,0.88001996, az,-6.0694284
07:50.4,1.42163E+12,AAA, ax,7.1817656, ay,0.92717195, az,-6.100863
07:50.4,1.42163E+12,AAA, ax,7.262747, ay,0.97312635, az,-6.041137
07:50.5,1.42163E+12,AAA, ax,7.1611085, ay,0.83810717, az,-6.080805
07:50.5,1.42163E+12,AAA, ax,7.118896, ay,0.7393126, az,-6.0576034
07:50.5,1.42163E+12,AAA, ax,7.156019, ay,0.9801617, az,-6.154452
07:50.5,1.42163E+12,AAA, ax,7.1639524, ay,0.8247849, az,-6.181695
07:50.5,1.42163E+12,AAA, ax,7.1215906, ay,0.95351714, az,-6.176456
07:50.5,1.42163E+12,AAA, ax,7.0868626, ay,0.9288185, az,-5.9968295
07:50.6,1.42163E+12,AAA, ax,7.2251754, ay,0.82717985, az,-6.1075993
07:50.6,1.42163E+12,AAA, ax,7.4140825, ay,0.9741742, az,-6.055358
07:50.6,1.42163E+12,AAA, ax,7.2337074, ay,0.82298857, az,-6.104755
07:50.6,1.42163E+12,AAA, ax,7.226822, ay,0.90157515, az,-6.195167
07:50.6,1.42163E+12,AAA, ax,7.2350545, ay,0.85023195, az,-6.043083
07:50.7,1.42163E+12,AAA, ax,7.2037697, ay,0.8608598, az,-5.9318647
07:50.7,1.42163E+12,AAA, ax,7.234456, ay,1.007405, az,-6.136339
07:50.7,1.42163E+12,AAA, ax,7.219936, ay,0.8761281, az,-6.080805
07:50.7,1.42163E+12,AAA, ax,7.323221, ay,0.9090596, az,-6.065387
07:50.7,1.42163E+12,AAA, ax,7.2976246, ay,0.9315129, az,-6.062992
07:50.8,1.42163E+12,AAA, ax,7.335795, ay,0.9187894, az,-5.9986258
07:50.8,1.42163E+12,AAA, ax,7.2232294, ay,0.8352631, az,-5.944738
07:50.8,1.42163E+12,AAA, ax,7.2458324, ay,1.0523117, az,-6.175109
07:50.8,1.42163E+12,AAA, ax,7.2495747, ay,0.95187056, az,-6.036647
07:50.8,1.42163E+12,AAA, ax,7.3009176, ay,0.9383986, az,-5.9559646
07:50.9,1.42163E+12,AAA, ax,7.147337, ay,0.9511221, az,-6.0727215
07:50.9,1.42163E+12,AAA, ax,7.264244, ay,0.9942325, az,-5.9592576
07:50.9,1.42163E+12,AAA, ax,7.148535, ay,0.94872713, az,-6.152356
07:50.9,1.42163E+12,AAA, ax,7.2370005, ay,0.9089099, az,-6.02542
07:50.9,1.42163E+12,AAA, ax,7.186106, ay,0.97626984, az,-6.0531125
07:51.0,1.42163E+12,AAA, ax,7.1667967, ay,0.95366687, az,-6.16972
07:51.0,1.42163E+12,AAA, ax,7.3293586, ay,0.8301737, az,-6.065237
07:51.0,1.42163E+12,AAA, ax,7.1688924, ay,0.882415, az,-6.1305017
07:51.0,1.42163E+12,AAA, ax,7.1799693, ay,0.9596544, az,-6.1252623
07:51.0,1.42163E+12,AAA, ax,7.1986804, ay,0.7232959, az,-6.0727215
07:51.1,1.42163E+12,AAA, ax,7.2037697, ay,0.8587642, az,-6.03979
07:51.1,1.42163E+12,AAA, ax,7.2370005, ay,0.8702902, az,-6.0303597
07:51.1,1.42163E+12,AAA, ax,7.172335, ay,0.850681, az,-6.009553
07:51.2,1.42163E+12,AAA, ax,7.114256, ay,1.017584, az,-6.0689793
07:51.2,1.42163E+12,AAA, ax,7.149732, ay,0.8427475, az,-6.0453286
07:51.2,1.42163E+12,AAA, ax,7.2456827, ay,0.92462724, az,-6.0472746
07:51.2,1.42163E+12,AAA, ax,7.3217244, ay,0.8875044, az,-6.024372
07:51.2,1.42163E+12,AAA, ax,7.237899, ay,0.94812834, az,-6.1833415
07:51.2,1.42163E+12,AAA, ax,7.276219, ay,0.9036708, az,-6.0168877
07:51.2,1.42163E+12,AAA, ax,7.201674, ay,0.85053134, az,-5.927973
07:51.3,1.42163E+12,AAA, ax,7.2783146, ay,0.8168514, az,-6.060597
07:51.3,1.42163E+12,AAA, ax,7.1865554, ay,0.8741821, az,-6.114485
07:51.3,1.42163E+12,AAA, ax,7.217691, ay,0.89678514, az,-6.2513003
07:51.3,1.42163E+12,AAA, ax,7.208859, ay,0.7655081, az,-6.151458
07:51.3,1.42163E+12,AAA, ax,7.1682935, ay,0.83855623, az,-6.118676
07:51.4,1.42163E+12,AAA, ax,7.1599107, ay,1.006956, az,-6.0861936
07:51.4,1.42163E+12,AAA, ax,7.2480774, ay,0.9659413, az,-6.1242146
07:51.4,1.42163E+12,AAA, ax,7.2572083, ay,1.0535092, az,-5.99174
07:51.5,1.42163E+12,AAA, ax,7.1355114, ay,0.902623, az,-6.06883
07:51.5,1.42163E+12,AAA, ax,7.2375994, ay,0.97312635, az,-5.9665923
07:51.5,1.42163E+12,AAA, ax,7.214697, ay,1.0038126, az,-6.055807
07:51.5,1.42163E+12,AAA, ax,7.1501813, ay,0.81131285, az,-6.078859
07:51.5,1.42163E+12,AAA, ax,7.2121525, ay,0.77179503, az,-6.05431
07:51.5,1.42163E+12,AAA, ax,7.27083, ay,0.9023236, az,-6.0448794
07:51.5,1.42163E+12,AAA, ax,7.207362, ay,1.0559043, az,-6.0843973
07:51.6,1.42163E+12,AAA, ax,7.202273, ay,0.83855623, az,-6.0103016
07:51.6,1.42163E+12,AAA, ax,7.2129006, ay,0.88630694, az,-6.0330544
07:51.6,1.42163E+12,AAA, ax,7.1923933, ay,0.8827144, az,-6.096822
07:51.6,1.42163E+12,AAA, ax,7.277267, ay,0.92313033, az,-6.136489
07:51.6,1.42163E+12,AAA, ax,7.247778, ay,0.84634, az,-5.954468
07:51.7,1.42163E+12,AAA, ax,7.170988, ay,0.8807684, az,-6.12152
07:51.7,1.42163E+12,AAA, ax,7.1235366, ay,0.97686857, az,-6.031258
07:51.7,1.42163E+12,AAA, ax,7.1837115, ay,0.9827064, az,-6.0387425
07:51.7,1.42163E+12,AAA, ax,7.1374574, ay,0.9171428, az,-6.026468
07:51.8,1.42163E+12,AAA, ax,7.122638, ay,0.9080118, az,-6.028713
07:51.8,1.42163E+12,AAA, ax,7.0950956, ay,0.96863574, az,-6.033952
07:51.8,1.42163E+12,AAA, ax,7.2856493, ay,0.91669375, az,-6.1435246
07:51.8,1.42163E+12,AAA, ax,7.163354, ay,0.90561676, az,-6.0535617
07:51.8,1.42163E+12,AAA, ax,7.18431, ay,0.8837622, az,-6.0472746
07:51.8,1.42163E+12,AAA, ax,7.189998, ay,0.89513856, az,-6.081853
07:51.9,1.42163E+12,AAA, ax,7.2500234, ay,0.873284, az,-6.083649
07:51.9,1.42163E+12,AAA, ax,7.218439, ay,0.88705534, az,-5.9483304
07:51.9,1.42163E+12,AAA, ax,7.2070627, ay,0.9277707, az,-6.032156
07:51.9,1.42163E+12,AAA, ax,7.272926, ay,1.0181826, az,-6.029312
07:51.9,1.42163E+12,AAA, ax,7.163204, ay,0.9273216, az,-6.048921
07:52.0,1.42163E+12,AAA, ax,7.254065, ay,0.925226, az,-6.0589504
07:52.0,1.42163E+12,AAA, ax,7.1826634, ay,0.9529184, az,-5.9911413
07:52.0,1.42163E+12,AAA, ax,7.2134995, ay,1.0327024, az,-6.146069
07:52.0,1.42163E+12,AAA, ax,7.162156, ay,0.85906357, az,-6.104456
07:52.0,1.42163E+12,AAA, ax,7.2633457, ay,0.80487627, az,-6.1122394
07:52.1,1.42163E+12,AAA, ax,7.263645, ay,0.97597045, az,-6.0498195
07:52.1,1.42163E+12,AAA, ax,7.3384895, ay,0.85816544, az,-6.137088
07:52.1,1.42163E+12,AAA, ax,7.2447844, ay,0.9783655, az,-6.0814037
07:52.1,1.42163E+12,AAA, ax,7.242988, ay,0.9304651, az,-6.086942
07:52.1,1.42163E+12,AAA, ax,7.153025, ay,1.025218, az,-6.0712247
07:52.2,1.42163E+12,AAA, ax,7.2486763, ay,1.004561, az,-6.129304
07:52.2,1.42163E+12,AAA, ax,7.1658983, ay,0.9237291, az,-6.0320063
07:52.2,1.42163E+12,AAA, ax,7.202722, ay,1.0178833, az,-6.031408
07:52.2,1.42163E+12,AAA, ax,7.184909, ay,0.89109695, az,-6.088888
07:52.2,1.42163E+12,AAA, ax,7.123387, ay,0.9298663, az,-6.0772123
07:52.3,1.42163E+12,AAA, ax,7.300768, ay,0.8255333, az,-6.0893373
07:52.3,1.42163E+12,AAA, ax,7.123237, ay,0.84050214, az,-6.028264
07:52.3,1.42163E+12,AAA, ax,7.246281, ay,0.9885443, az,-6.145321
07:52.3,1.42163E+12,AAA, ax,7.2452335, ay,0.9108559, az,-6.002817
07:52.3,1.42163E+12,AAA, ax,7.1658983, ay,0.8424481, az,-6.001021
07:52.4,1.42163E+12,AAA, ax,7.1914954, ay,0.8758287, az,-6.1078987
07:52.4,1.42163E+12,AAA, ax,7.174281, ay,0.77583665, az,-6.0544596
07:52.4,1.42163E+12,AAA, ax,7.1883516, ay,0.9392967, az,-6.0790086
07:52.4,1.42163E+12,AAA, ax,7.2313123, ay,0.95097244, az,-6.0926304
